ID,Is_Lead
AFSUGDW8,0.25035995
NBBVZTTE,0.4642417
98OUHB6K,0.021108145
WUYID6RY,0.5007308
FXWGJLRR,0.7641425
BQDRQNEN,0.024574824
KNVUDMOQ,0.08301972
TREDEDPH,0.052874677
85BVXJNU,0.057118554
MITNCSKJ,0.12883806
C5A5YBMJ,0.7195483
2UCSSWLM,0.056666773
UV8PUMZN,0.07112268
KPI7UPCP,0.10141484
NTPONAHC,0.9923185
VK4GRBSO,0.6569398
5SGVWNVD,0.38478637
EYCQP9DF,0.049763076
OBFKFFXZ,0.025275066
T8QETQBC,0.68755215
56CEUNTY,0.021199035
XFKFQZ6Q,0.051973376
4ZAWEDNV,0.024646215
4ZH2GGP6,0.06011732
UXFERMVJ,0.04983216
EEWDCPSK,0.06261626
M7DACF9Y,0.053004052
S9CDBNR6,0.8002587
HZSJYYZT,0.027085029
6YBV8GCT,0.08869119
7XU5MDBW,0.040268827
DYDFPPVV,0.03952276
BXUNEETP,0.054724693
E6T5K3QO,0.86454576
J9BTFHPZ,0.8101639
XWRKDFRZ,0.37039074
FFGL3XE3,0.84216565
SDE6C9ID,0.050461505
WHC7VC5W,0.84929335
QX7MVEFB,0.056894314
3K7HGKGV,0.05318737
D7EYTPXD,0.32687452
UCCGEK45,0.8836138
NEDTSXXB,0.051997792
IXV7YEUK,0.7148953
OUXOH7TQ,0.19262533
GBWCKJUV,0.09165242
THBW2WE5,0.05350167
D94VRSFQ,0.8263258
PKRHNHJM,0.05883145
TFFCYFPF,0.070149966
2CHKZDQN,0.88137656
8CM9DGG5,0.093460344
PHTANGQC,0.047286272
KHWCE25T,0.05246378
MUPCQPAC,0.04081507
TI3AXFIA,0.05054061
XC83FBEB,0.024369255
T7EWH6NU,0.11238554
RCQZJROA,0.09624167
S3AFV2DY,0.90140736
ERXWSQSM,0.062305987
7QQLYVSE,0.44498944
H4VIBC5M,0.05292491
J3DJTNB3,0.60657007
5PUIUSBT,0.050051533
Y7DSQJYU,0.052044574
ECBMFJPW,0.041655052
HV9FNNVT,0.12619042
YDQXGMCT,0.26660234
UZJEENJZ,0.25324473
THWNTLSL,0.18294145
KDSBQHFP,0.024766043
4WMJXJGS,0.06123926
F5AZH7YV,0.15567026
4D6W8CEQ,0.8504843
EB6JKQZQ,0.026339928
CJEAC4WG,0.19261687
BRNJSD3C,0.051208902
2KSCHSMG,0.59072924
KB3BNOKS,0.33856234
FZXPYJV3,0.76607186
EAF78MOJ,0.6766251
IPZIMS7A,0.43449908
XCCMPMKV,0.8239416
GXQW6FHK,0.3338296
WAYQDSOG,0.054889157
UMJ62HMT,0.5884551
4KIVFRZA,0.27733186
MTKJRZDO,0.820498
ADBKQAZB,0.1664683
LPSWEAKM,0.17683446
ZPFEKLHD,0.052328017
HU2CRGXK,0.3257389
76VCQBWG,0.85574675
MTP3QGBC,0.052256547
TSPDKUWS,0.31957063
B3RJ38B7,0.050875746
GGH376SA,0.3038115
G6TXVA8S,0.8550528
NGYXQ8T3,0.050109822
6ISXYMVB,0.39943188
N42FENDQ,0.82361007
KTPUZEXN,0.18226054
UN45YY4L,0.50697184
PVKQWYZK,0.10719932
EAFMI4XB,0.053742833
FZ2AO3L6,0.09936654
KKMRPQTD,0.54895085
P3MCGWBZ,0.050380524
HJWWMUQN,0.20135343
DMJHXCCF,0.2740935
K7X4JOMA,0.049555637
VIKW8MPF,0.057137083
79NKWZL2,0.039570265
UGW8CH7H,0.12615371
6CMQ47XY,0.041826755
YNKK8AHV,0.25010702
4UTZ4ULR,0.055559196
GDXNWV93,0.050157618
KFNCK4YT,0.20281594
BVMQB5M9,0.39008567
YXQKFFFL,0.19588523
ZFPHAJMD,0.24797045
RT5KIJQB,0.19231604
JDI4JVFF,0.118333116
BQHSHUMH,0.20909679
3SM5GXLV,0.77194256
PQYDRSHR,0.23004255
VKGVW9T4,0.873727
LFRKICUF,0.20433728
SYTOPZPX,0.050455917
BBVW3MYM,0.2988896
H8XDAYTX,0.053506326
D54BEI3H,0.049272716
BCVDV3KF,0.024638342
JNHXSJY3,0.057524692
KSCKACVZ,0.08581855
EZY3D3RG,0.04749441
C7NFMP5R,0.45388302
G5SKZDVR,0.056180723
EW7ZXSSX,0.504946
GJAYMAD5,0.056299686
LFB7MPFU,0.069733486
KFBNTQ4E,0.09208828
L2MK7MPI,0.117793456
UPKS2R8E,0.039844368
XAE7UTJ6,0.8376098
JGIT7ZJI,0.056483783
BVB6VFVQ,0.049585596
LYPPIUS5,0.13207878
EHHEZH8N,0.1292917
HJKROYC3,0.095620245
4CLDGLJX,0.049621675
4AVZFYXS,0.20029216
7PSPKDAY,0.14832573
GCPJKPHN,0.087523535
PGXLBD2P,0.15714397
Z7UV77EM,0.054877758
8EDC6S3X,0.35882863
F6BEX84P,0.07838691
NBJECDAD,0.046078347
E7LJEPKF,0.59262127
GDWDTBAM,0.40585425
HNCNWWLI,0.8426394
QILUTCNQ,0.06662546
MAQ2SVAN,0.06384116
YCPEP9WS,0.08810054
XLKVBVAS,0.84124327
BEFG5POS,0.8255544
G73MRFEC,0.021198532
6VJGCNF2,0.0870583
JJEVVLDE,0.5513802
SUJHT4UP,0.09159503
5QSVFOSB,0.09035743
WZORPV56,0.3689309
SSNHJXY3,0.23189534
8V7NQWLC,0.14566466
NWR68ZDA,0.08131823
NBNUCRJ3,0.5120549
HA6K65C3,0.3136243
HDHJTZDI,0.049185585
YJCWXF4B,0.05564186
8WX4FHOI,0.10333389
LF3GECZD,0.26319388
BRWDCEET,0.081538804
SVPR3HPS,0.021198532
AUKLQY3A,0.054519266
WRX9SJDY,0.47072038
ZOBMCL8F,0.050852023
LGSWR2H7,0.023513814
KYU4FGA6,0.05231857
DBKWHVIJ,0.05693534
BMEXZ2QP,0.13852793
BZVXG5UA,0.45555046
APHEZPGA,0.0490475
EPXHQBWD,0.1535158
VUT99XJD,0.048506577
UZKXB8DS,0.21507539
WP27OYRP,0.33128348
GOGZZWLC,0.0685296
UPSZDZAQ,0.8779335
3GZQWPCN,0.053004052
UCLTTCOY,0.07463212
3KEJGRP6,0.70518565
E6EBLYHF,0.05822048
HXDMDHBP,0.2434853
7HJCHMMF,0.8725967
BWGWNSIJ,0.022038862
J5QRXJO6,0.024198268
JPP56U59,0.03636345
YDJTR8F9,0.05170138
WGOGS4YE,0.053151295
DJPGWCDG,0.0664935
B5WPKFTM,0.8120983
GDV45XFO,0.050363373
PVZAWY96,0.021923736
GNEFHDX2,0.0568082
CDDJBWQJ,0.32445452
9XPUUXPS,0.20049082
E93GDDVX,0.95574015
9PUDKAAJ,0.055208016
HSXZX3KP,0.056733415
RNR7J5BU,0.051758185
2ZSESNPW,0.58396924
DUKY8N8M,0.30960336
AIJME9XP,0.23511837
ED4UH3ZN,0.022557212
QVKBCAHD,0.23287582
BUAXXZWR,0.12600604
HVVR9DA9,0.4733918
Q9KMVUBS,0.99011785
AB93IUNN,0.043379154
Z92B9TCA,0.053425595
K9LTUH7J,0.27829137
TBBVVTT2,0.1636402
RHVYFUKC,0.051012088
QPRRSZBZ,0.06231443
Y7HIAE4I,0.4614402
BKF8FPY3,0.7757402
YOHVC8C8,0.034530845
HCC4SKG3,0.106600754
LG9PSSAL,0.5814935
Q7FZJLFZ,0.14553449
4AXGGKYW,0.0492735
JRPTOSAR,0.4983622
BHPZEEXG,0.84228116
NMXSURPO,0.028458878
QEEPGNDM,0.024404988
EVM9GJVZ,0.41806588
DSVQFTLG,0.5513061
FGCIR3JM,0.8497461
N5ETSOVV,0.049575057
5SVCJBZZ,0.05383246
W5FEDR2C,0.056509163
HYBAHR5Z,0.05839893
BRP53DXW,0.053625796
DSSQK8VN,0.63853216
NP6XNKQT,0.050876956
JRATX28M,0.13062856
BTWPS45E,0.84018457
N8H9JEKN,0.077814244
Z8BR2VZL,0.046244524
DRUJNMD8,0.20975412
CPC5DJY4,0.05493769
RXAPVR57,0.10607631
7SIWMU3E,0.054864354
SMVPWFXK,0.07130888
GSROQLWV,0.18591297
BBCSIHRE,0.06742712
C5HT6JFN,0.05796512
QHXEJIAH,0.29891098
AZPCZTXI,0.2746695
8RTFE4PQ,0.0791515
S5F3L3XE,0.05765114
M6X7UIS2,0.061652407
SIOEP3NH,0.14177312
OFYZ4SZO,0.21587117
EIK4M7YZ,0.07387561
AWFFBYOW,0.038677327
CPEIWIKM,0.074645594
K33MHN2Q,0.086424455
3GJWYU7Y,0.8692108
ZMSAZWFB,0.5471728
VL7NSF9T,0.1979986
YKWOJAUB,0.39089623
K5QY9ZPT,0.19139911
TAHZNXYW,0.20695747
TXEJ2EAT,0.35823315
5YHXHHWG,0.06175196
255ZYFZG,0.7781268
BVX47CMW,0.023859827
TDLTDVCE,0.059158385
UGPI3MCG,0.07262177
GPUKWXB4,0.18986435
W78ZEFZK,0.86167204
F59F4VQ8,0.02203994
WZ25LPDI,0.50016576
LHET2GBA,0.057277195
NOZF8LNM,0.054350235
4N7JEORK,0.49342525
SGIC8XCB,0.062197857
WDNZPYXM,0.08232903
NUOFS2XP,0.03207854
HKHM43UY,0.32501686
FY5ADRSU,0.05200957
VQDJASWT,0.22633752
DM946SMO,0.054871026
PJQ8WBJU,0.84285533
GZP3CGJE,0.42652375
MIVJJJJA,0.27564806
5KDB7DUE,0.024065012
I5QHGAVM,0.061769452
ES9Q85F3,0.05072093
VK3SJ7GM,0.13139264
4YYB2M8T,0.052477248
PPXCMXYQ,0.846799
32BAKBMM,0.045129295
KMUEE7MF,0.47166747
NGLQZV3G,0.03789346
AWXUWKBW,0.69204843
K8REU8D3,0.54080224
MAYGEIF7,0.99445033
N2AV4QNQ,0.05477631
6JVXYGN9,0.84933996
GSNZHXB8,0.057589915
YJSLCGCB,0.054955367
B47KSH7M,0.02618518
6JUT3YZ2,0.05121248
AYWFMS8L,0.59523064
NHWXKSXR,0.05119791
VNR6UZIK,0.26255852
JWGJEFLW,0.059348643
BKNVUWWY,0.023128835
BWJAEWYG,0.17023343
BAGHXRLS,0.22568946
DZNJQBSZ,0.86742383
BPUKEMMU,0.18246074
A8CT8UPY,0.08772845
MV6DVX2X,0.9830872
LGBEZYWA,0.12396883
ICYSLOKC,0.023502845
TOECM6KJ,0.10231933
TFD9EAWY,0.20038214
XCVQIW5Z,0.91586816
D5NSTJN6,0.112917356
ZEEAC3SH,0.84361273
9ZTB9JCI,0.024018016
M2SJEW7N,0.053130496
CSOX4VS7,0.57700825
FMPT8V5W,0.16354148
BPEQ4EPR,0.8893237
WDE3VYOF,0.077731036
7UQPGCQO,0.027772715
WWXKYTX5,0.050870243
9HEVZRPJ,0.8418571
3VT68LBF,0.03507441
789UACEW,0.4927607
QB7KXZXJ,0.05539611
4A4D2URF,0.05121248
G6D98UBT,0.102878354
6EJML7C5,0.026898284
JHIOTAQH,0.18744907
RSH6VRGJ,0.04927686
KRRYPJMV,0.07524864
RSQKFIN5,0.039348733
5LNXHELO,0.6375324
F27ZHCED,0.032381434
ZKUDQ5MO,0.2887672
MBGSHSSS,0.06643554
YCOPHKHT,0.5576192
ENZWHOUI,0.5454649
LLAYHUPF,0.5135891
EBWYKT77,0.059499223
2NAKJ8XX,0.048953306
GCFHDYJY,0.4923883
BVWTNWAV,0.020447003
ZNGWQEOU,0.050815888
AJGZXM2M,0.05096428
CZ4YQBKJ,0.25655094
EX9QKVCJ,0.45927474
NPD2UFVD,0.07557183
45HS8RFD,0.023432637
IQMUDV9P,0.5341784
B8T2BMO8,0.050970554
E5K4RBRP,0.1557779
EWHNHKVY,0.07297358
IDBWWYE8,0.05253989
MZEKBSDA,0.8627682
FCFVY8UN,0.050643716
7A2PBQPM,0.9714003
HH3MW5TM,0.8726815
AMBUXEG8,0.86593676
TX3EL3EZ,0.02128073
ZXYWF3JN,0.053386316
KZKHKBMB,0.4581118
JJNXWZBR,0.01978837
PDSFZTZ2,0.05375598
LOFWZNLA,0.3124393
SMK3ZTC7,0.05003407
FFNDRLBK,0.8446365
JZDWE8CJ,0.07202067
EHAXTDEZ,0.16735944
HQ6U2FDS,0.022171771
XACBANVU,0.0519996
XQQ2ZT7D,0.859759
JVXDSTGG,0.28814286
ZYCENSRZ,0.059321173
KTQDNSFO,0.4934195
AYWGMETH,0.051170677
RDKRZYL2,0.07135666
DTF68SGA,0.069493875
X4HKJN9K,0.28256992
WHZ4IPNF,0.34758753
9LUJJQ3I,0.8465975
7KDRN8T9,0.07768362
LMUQTEYF,0.83073866
W2H9YRFP,0.8361384
YZ5JYFUR,0.5265238
G97YRASD,0.38289338
IFW2TUZ7,0.05379964
3MY73ERT,0.055073738
WSVGDUON,0.05463824
PTK9R5EN,0.05478249
FN4MU7GY,0.3159664
XQFSBINB,0.4705363
3PCDKUDQ,0.053451777
S3SQVHOF,0.05730013
ND2IICHE,0.057135366
HHF6NTTV,0.070718355
DWFAWYOS,0.021624072
GJYAJATI,0.080016114
EMGBPGVW,0.20533313
OGMFDGXJ,0.051209375
OFZNTXDV,0.14407933
BZ9E5EAS,0.10509083
EKCXMNGZ,0.05470712
MYZ6E9XS,0.05485591
VMNNEBSX,0.023515122
EUOYWFS3,0.053681254
SPDW2M7H,0.22609809
MD7EVNY6,0.26101163
GSKUC8MA,0.16199282
EFVSUTVF,0.049235117
IYNG9HUK,0.049509067
EFNV58AV,0.07505809
CZNJYBDF,0.0712949
RGATFZ2Y,0.049263146
TGSJHJIK,0.053158045
HAVHDTMC,0.050560035
FGLTZWN4,0.06300856
B47W7EXG,0.02507115
JVJUWRLE,0.2717634
EME7INDA,0.040567417
KZGSXIEU,0.089730024
O87KYXNV,0.83483434
UTQQ3CES,0.02607534
AH6WGRGE,0.15247284
Z8T6HXRM,0.03537476
ZUSBT6EC,0.83454406
KRWJHB8Z,0.06784575
PYDWAKBV,0.05580433
NK3C6NUU,0.074850455
R6GTNGM7,0.051276498
AGGT3AHZ,0.3497684
QIBERJXY,0.55248415
MXNFNGZX,0.81902796
AWGHBKRL,0.7912957
9M7E7ZZE,0.061666068
27E6QCAD,0.02568497
HPT6AGMX,0.054002214
TYKAMP3V,0.054411273
CUJ2GDKG,0.06480028
ZMQTPREY,0.23188157
NEUBCWIM,0.05188466
PMCDFTJK,0.054588422
GOWP93MV,0.6978345
YY9GAGXE,0.03519777
CKDYMWVQ,0.054877758
CBJHMP4Z,0.6830555
RZNQSMTB,0.057896327
XJMISWAB,0.10533693
2LBGBMZK,0.4950737
CQM6KEEF,0.19139911
QT2R5ZJP,0.3098638
SZUKXMNX,0.057963464
DPXJWFEF,0.07479217
73YN35JW,0.08899687
SDSX8FAU,0.535216
3MXKI9QS,0.5094682
MT5VCPS3,0.0542023
NCEKDGQG,0.39244464
ABE2HMSQ,0.23119491
BVOX3Y88,0.045966793
X8XNSPM8,0.9709838
82QEZOCM,0.0351764
EYYUER8G,0.04954541
MRKVVTWP,0.051445067
6WNIADIF,0.055781562
FCFU6YVX,0.03530495
3G8XOQCA,0.37209234
2ZONVHWD,0.054214988
UMI6UXCW,0.034540534
3DD6WHWY,0.9934187
DDG45VNC,0.19058792
PKZONQAH,0.6552298
J4TYBCUR,0.794422
POXQDXFP,0.0580376
B8IHTWXW,0.08761584
GWCKCCRE,0.045844305
JD5HPPGG,0.09958541
WAZJHUJI,0.066603914
5A8CKPNZ,0.050125077
TSF8GDEW,0.05013601
N4GFUCJU,0.07350044
NANUZNEH,0.10605123
NQQZDJJB,0.57878566
ZEDSTRCD,0.058717772
3URIFWCL,0.083477564
BUVPHN4P,0.04791701
KW4TRRTK,0.024757953
VESWHQEG,0.11374549
R8KPSP3D,0.022365317
QUXNXKQV,0.06062571
5KJCF6R5,0.08980826
4JPJLYQE,0.08475983
KF5KCWSH,0.8136217
MXCXJPHR,0.03446567
MTQZ55YM,0.04556683
ZVBP3KBX,0.025897559
YFBKNTSC,0.49815363
9YGXF6AP,0.06264908
CJSU9KWB,0.26241776
4HIIFCKZ,0.10682926
ED4TPSF6,0.046000276
NHAEGEIB,0.046315886
ZJCCN9A2,0.055533707
NSGMATOH,0.05483181
EZHBBVSZ,0.98722667
Y423UXD6,0.2784674
D3MFPVPJ,0.05315153
I6NDQFDV,0.046891514
SGJWDDFB,0.26648143
DQ7RBWHQ,0.05034677
HFHSQYWT,0.5142153
CHAWMKGX,0.87935287
5TBXXXT3,0.08949217
SJYXQSPX,0.48901954
CQQF48ME,0.20913766
G2W5QXHN,0.19223033
SRMK4GTF,0.12722628
JWBJU7PK,0.054989815
F5PNTF6A,0.15116236
YVW5CRGF,0.4703137
RDHCKSWZ,0.50992745
4R4DYUMG,0.054041907
PKYYBK2D,0.053149868
9OS76NTU,0.03108462
NL6UXDVP,0.40899116
2UW6XCAQ,0.039386354
BVLHPBYA,0.26494265
ED5VMTV9,0.101688
JAMITLP6,0.046204414
CU9NDXS6,0.073033966
CSUCRZ7Y,0.05196963
GXZJE7GZ,0.024251457
BV87HOUP,0.25713205
HDYWQZQH,0.05101638
BGFHHECH,0.07340398
FXYIG9GL,0.41426575
3QG6DTDB,0.051304564
7QQKUGWM,0.054394558
JQ32VPFH,0.15852936
UOSWVWPY,0.053437747
UTCNDMWM,0.04988094
IEAK4CRC,0.32392514
YCJTACKG,0.096483864
MSJKFPBX,0.8215424
9NMLJXGD,0.9687197
EYGX66WI,0.076663345
F4VLCWE3,0.051456235
5XS9XAUA,0.27406785
JMRFQZT6,0.06479876
NQGJ3TMD,0.0412628
DAC4DCNX,0.10348223
N9KANPVU,0.38084444
2JM7XPZX,0.055104904
L6JTTW9N,0.052041415
BAEZFVKK,0.070483394
SZQ85TJY,0.5538871
MT4Z3NN5,0.8388901
BDPFBU8O,0.045844305
7VOMLSTR,0.83658814
JZ4ERME9,0.3698082
SANLTGFU,0.03558802
NCG5ETLR,0.07044629
QDUA6QQE,0.07043952
PX7G8TSH,0.051955394
HHQFNYTY,0.07668066
HA58SYSR,0.045655753
BTAZFYS2,0.049935795
92WP5XSB,0.054210167
ZPB5QI6H,0.05695483
5YBQEXPJ,0.10459874
ZJCJBEMR,0.021706363
KXDZSNE7,0.8387945
KRYJOZTZ,0.058760412
MKOFB5UH,0.026381612
FQHXRCKH,0.07522492
G4IWFVKH,0.14067426
MEXHFCSE,0.023756588
HJ476HMH,0.059166104
GZHXK8RP,0.08573932
JTVPSHNP,0.11611592
RFUSK6SZ,0.052328017
MFSXR6NW,0.045061894
XJF6KHKS,0.08860263
HSQBTXCG,0.11921353
FG2OPG9E,0.13762747
4I2BDDGW,0.10074151
SQSN6BMD,0.8664673
FCVBXF67,0.07292337
NLPAFTFF,0.8344
3MKF3GFU,0.021303207
BYGY6QJ4,0.055939667
4XUXUMDR,0.021236278
HM5DRHYV,0.052465677
HMTRVAIW,0.05140744
8PKFTSEB,0.051779583
ZNDWZU9G,0.03770957
HHTLA9HB,0.40116826
ZZOKUARW,0.13599275
XVGEOYQY,0.07241217
RGKAALJK,0.2776039
B2KFKJXJ,0.52711844
YTPFM6UU,0.05869872
GPETEZDE,0.29614323
BLN55KKN,0.35967752
CSYCVJDE,0.05283392
NYWIEOPP,0.052044574
MLIFBCOE,0.088382564
B9I3HHT7,0.05692231
9NZLN9CG,0.052901022
NWPCEKS5,0.80448425
NXTW8WUS,0.37359068
CJLON6EI,0.021731291
MLRKADSC,0.066741705
YSQZ9IGB,0.050812647
7EYTRBP3,0.039052602
LMHTFQWJ,0.32638776
CLG5GILZ,0.056065246
FZLNR88S,0.6266595
5XDHTL4B,0.096483864
9VKNLWMU,0.065377936
YS5QE4JU,0.8316841
B6NRDIFN,0.24689578
F3PJB8LW,0.2294175
DFGEQQXJ,0.052460834
DKCZVROU,0.051504433
NGNASIQ5,0.08410797
XGMRYTIY,0.191826
JYXTCNBC,0.22196153
HVFWDSHB,0.25556278
Q2BJTPQG,0.04004152
RJAQKFCB,0.526153
XY7HHPMX,0.2679212
8UTGDT5A,0.13297667
FTDCS8UD,0.05538275
G6ZZTOVW,0.34067976
DQW2STSM,0.05652485
MXLUODQN,0.047791585
SWGZBYTH,0.047450297
D2GAM3VY,0.05610855
EBPQYJ2N,0.062129095
52K9435L,0.053548303
7RGLQPEY,0.03328546
GXMDVPSZ,0.141716
NTSWSHWA,0.053661127
DGHI3ML2,0.23707835
3VCUI52H,0.036171507
UKW9R3YZ,0.27209106
K3DQMBEF,0.023520282
EVZRA8D2,0.060553093
SRNGENPK,0.85512465
HIENUFTT,0.07593977
NSZTOCJY,0.04437663
5V2MSA8H,0.6137265
XLRUR4ST,0.7983537
C7WTQVHY,0.052956704
XWFPLQHF,0.16184908
VKBASGQL,0.19035788
MWAOO5CJ,0.07694024
MYFSREHX,0.046685014
HTXVQS3I,0.993159
E5OSJVYC,0.52140445
V74VZ876,0.29209045
3LIUIEF7,0.7797152
VVHPJKHA,0.051022522
G6ETWHY5,0.04873983
8ZTWEXEH,0.022389056
GA2GSCPW,0.050538592
DQWOCFU6,0.07522492
EEYZVKAS,0.14962275
5LQYTPON,0.0570021
5FQ6XGRA,0.8141794
HFWCN6JR,0.069631554
7AQCRJHG,0.098944694
6S6KFPHK,0.05378814
DP4DJSST,0.17411958
E7MXVVRD,0.17227668
FXHK99RV,0.067623004
CSWINA4S,0.05208092
6UZRHEBB,0.4502499
MCHSG2PQ,0.08169779
RRDWJ5VX,0.073035404
TDWSB3CA,0.06729359
4CSCZRA4,0.8657984
KWHMJNBR,0.0511055
ITYTKE6E,0.12415456
GPEZK778,0.87044173
DXDGJSOC,0.16369122
B4THPFPP,0.82605565
D96C4TZ7,0.0445604
84ZIHVVA,0.22643249
TN3KGFAZ,0.076927595
BWNTX8ZD,0.07280722
FHAEBJAX,0.75597274
NQEBBVKW,0.99263436
J7RZTJYV,0.21079105
L3GJU6RF,0.85954285
ZSYND7DX,0.40595284
CZJY7PRN,0.06083147
MJ9WRM4M,0.056565892
YASCV8PN,0.09267075
KUN7TUTK,0.021438312
IRFLJD2D,0.31284696
N4UAW4PA,0.8809914
IK8TRNWL,0.5863029
FMBJQ2WC,0.49387982
P6DDADXF,0.2661497
E8KT8LX9,0.56082666
GNCM2IBR,0.021198532
SKURNLGD,0.05292491
BXKSENXG,0.056873586
79AUJWQO,0.054364808
LIFH7SYY,0.8050164
PV6DAG7G,0.06475436
BVUYYO6V,0.16878688
E24UCU9C,0.05931752
WND4GCXR,0.8429925
FNMSIPOZ,0.037185647
HNDFZ5ZQ,0.050202463
NX5XWWM6,0.08785733
CQZKI9FE,0.05178754
KKS8NI4M,0.64934856
D6W5OSHE,0.3531896
UHNL5QYA,0.5908672
IZBAVB2G,0.79841137
LP5T3YNX,0.056384377
JCWO9FS5,0.023733515
X3IKSNRI,0.19755301
TD4SVT5Q,0.2872154
A8NJXPM7,0.051459994
FQE2CCS2,0.1173797
EPNW2FWJ,0.09880952
KRWRNGWU,0.057838097
EFDDX6SB,0.046039525
KWTZFQJA,0.59641284
5VKVHQNS,0.05665636
B2RRKY3Q,0.20432837
OYLZKE8J,0.050717615
UMPXRT8V,0.05192582
BHM5STJV,0.07203795
JVMNYKNZ,0.066509746
EYRFPHCD,0.23039657
XYCVPCSR,0.14364442
P7YQVEJZ,0.06551365
UQGQ6DEX,0.07945066
JDIUNFUC,0.29409856
SAHTRJPZ,0.5260542
DJQHZZGO,0.07471598
KZ4D5KVQ,0.054228228
FFDDWJAF,0.19097322
PATRYWSS,0.05161894
TYL3EC9Q,0.44436195
ZFUEHGJ4,0.26245192
EN5L2EPX,0.8726637
ATCNREVT,0.055640645
BQN8HNH8,0.26729697
HXKURNUS,0.021186318
AXAZVB4K,0.19973946
HENCC6FT,0.5409694
GHUT6GEM,0.9101854
MJLTEQ8X,0.06600224
AXATNV5B,0.056645498
DHPTVGRB,0.11772162
KGXC7FQ4,0.3997247
EFTTA8GR,0.8311428
ARJLFXXD,0.050016586
KMYYV987,0.096483864
CBANJDUF,0.05503413
VJHEEXNX,0.29551774
FLAYFNKX,0.052968077
UMKZXPMW,0.052294564
WQRO5GVE,0.06450221
KWK92HUT,0.046823554
U69PQKEM,0.03336533
GN8SEXAX,0.04322336
EKUGG8VG,0.27366775
T4AJGZCG,0.40792382
ALGBPCM8,0.46443844
D479CUT5,0.8516571
NR9775G7,0.17856085
JTRIEYEC,0.48449308
AH9SKBCN,0.80519253
FWXZPNXP,0.036490437
AMTDOCCD,0.6088446
4MSVFV4N,0.8339754
BXM38ZCB,0.13804546
SLHZ2CXT,0.052417662
YKTTNEXM,0.075355835
TK9R4LIA,0.05304855
3DAXYVEV,0.17995155
JNV8TZYX,0.036294032
SDFVB7AZ,0.049361315
XU6SWE4K,0.9921937
9JNYLFMS,0.07724512
XTFXT4ZB,0.8222469
CX3SF3V5,0.051979285
WGWJME8E,0.071389966
CC3DMJKZ,0.1908022
YV66YKOS,0.11474666
QWRV6C3C,0.050296742
3KHH75DQ,0.99510103
Q334UE6Q,0.9840921
CPUDWKZM,0.05667322
R5UN3FVO,0.28634068
Z9ZJXV2V,0.49810895
2AVDSNQW,0.024513291
GYLGAWAY,0.8511086
UV49XGET,0.05530349
EKG3NXKW,0.36779782
KVAMAWXK,0.4980883
QZL8CMHL,0.057137083
NTQEQGAR,0.084374726
WDALIXBU,0.1468118
UPXTTUNW,0.065182626
HDDJWBG3,0.048067484
VK4MSTTA,0.13635142
KTGAPWO5,0.05484773
C2QNPWKJ,0.048421975
UH7S7SQH,0.1408834
ISXGJQTC,0.32400224
FHGTVFKR,0.05203464
WPCHGDDB,0.061371543
B2D5UESG,0.09259137
4DW52PTQ,0.4287759
8ZDBRWQG,0.26080343
S8ZDGRDJ,0.24948251
GVYRPT3B,0.049681637
A6W39JAG,0.20731705
YCZHMD9R,0.03724786
ERMPWUHW,0.045736507
UFVY3RJP,0.41634634
97MGGUUN,0.05303224
MDGZBMCY,0.077885315
N4SGQT9G,0.46860445
IKTUHJBB,0.058272816
CV7OZDL8,0.090875335
GTDBGJGX,0.08057314
LAQX2M8E,0.026462764
7DREJVDJ,0.8190378
ARHH2F4X,0.20428151
CLWN2E2E,0.053523075
V329FYW8,0.07819426
CQBWKXVW,0.17630942
KCRW9MKN,0.09643952
QXZUCAXN,0.54265153
I72GYC7D,0.020882364
EVVGZBTD,0.06676988
4ZBTNPHX,0.26648143
MBVMQJFK,0.050944485
IJLDZ2NK,0.38055035
3FIZZXFC,0.040336773
3XDCBVDH,0.2125468
HP6NPUGJ,0.5183279
FJQZDBQL,0.81291705
74Z3BVUN,0.4370561
SEWX5SZ3,0.102789335
8ZOM4AFL,0.057619732
JGCIPQEM,0.06464263
FD3GAPHV,0.06869007
KE3PFGJG,0.82738173
NJHVEJVV,0.049715746
IQBIVZIA,0.1584051
3XEX8BPL,0.27431765
BQDPBGR4,0.20781301
PRYKFC5B,0.8459452
NF7ECUWG,0.09394536
3WN3EAR3,0.053950824
JB8MJJ9X,0.23624326
XYTUKMXP,0.40067995
BUHDIT9B,0.3307111
DDSWT6N6,0.5784852
KOPCMG2U,0.8991604
U8RB6XYY,0.32785347
WRQSV6G6,0.30975384
DUPJQKBG,0.07737253
G3T8TCVG,0.8669455
CLMYWNMD,0.8414707
UPYQ62CU,0.17690358
ABBOPNES,0.092040695
DGVZRPJ9,0.14939058
O9PEKZMC,0.051915575
GWAW52W6,0.02634116
8FGWNTZC,0.059636783
PONTSKBZ,0.047742557
GZXE87MY,0.06169408
BECIK4PZ,0.054026578
HXLEH8KZ,0.0868252
MSU7LETC,0.07630122
DSZHXUSX,0.045946114
BQVOWGH2,0.05357547
AYLTVRDN,0.04556683
NPDGVOFR,0.054145493
JV2TCYZF,0.12635149
XFRAV5XI,0.0889879
FYU6JUPA,0.10649753
3UTJS8KW,0.07688483
UUDARMCB,0.084169194
7W5PHQCP,0.10317712
GU7UG4MM,0.04893354
CKE8WNTO,0.05571127
PF28OWQB,0.051469956
